gene_symbol,fdr_bh_adj_p_primary,mean_transloc_primary,n_sg_primary,fdr_bh_adj_p_secondary_reporter,mean_transloc_secondary_reporter,n_sg_secondary_reporter,fdr_bh_adj_p_secondary_antibody,mean_transloc_secondary_antibody,n_sg_secondary_antibody
ADNP,0.0,-0.03502114534826148,4.0,0.0006897025843728046,-0.04492972631010455,6.0,0.0010930276872802818,-0.0289129778259119,5.0
ADNP2,0.3852349208431496,0.006055446755636161,4.0,,,,,,
ADO,0.5210547131146437,-0.015572005703150229,4.0,,,,,,
ADORA1,0.9477203289480364,0.0001515854542757586,4.0,,,,,,
ADORA2A,0.9015883534086782,-0.00763007323681115,4.0,,,,,,
ADORA2B,0.7838642181787585,-0.0027782883279729906,4.0,,,,,,
ADORA3,0.5076518759467281,-0.02178420264180272,4.0,,,,,,
ADPGK,0.03235093966831951,-0.021250027375338498,4.0,,,,,,
ADPRH,0.15932010685481612,-0.012318831683784675,3.0,,,,,,
ADPRHL1,0.7040888254681124,-0.014923035154181686,4.0,,,,,,
ADPRHL2,0.9940025569848993,0.0025111705396575427,4.0,,,,,,
ADPRM,0.1841941396164755,-0.00846416811136481,4.0,,,,,,
ADRA1A,0.3717987143050138,0.003086988877034196,4.0,,,,,,
ADRA1B,0.8263538672925912,0.00809221392989819,4.0,,,,,,
ADRA1D,0.5029271779848004,-0.00043354691614694296,3.0,,,,,,
ADRA2A,0.05800352538370605,-0.03899403828140328,4.0,,,,,,
ADRA2B,0.7043321807867192,0.007221342181310924,4.0,,,,,,
ADRA2C,0.7861482926216824,-0.005257965053199784,4.0,,,,,,
ADRB1,0.41703500534947535,0.010428355959378886,4.0,,,,,,
ADRB2,0.6162159782710499,-0.015778737868480802,4.0,,,,,,
ADRB3,0.7579263163433317,-0.01724240650620001,4.0,,,,,,
ADRBK1,0.9581445843480896,0.009096706599754235,4.0,,,,,,
ADRBK2,0.01380082541989602,-0.04429676718453958,2.0,,,,,,
ADRM1,0.13700930424200367,-0.02596420997657446,3.0,,,,,,
ADSS,0.7151565352059971,0.028994795121951165,1.0,,,,,,
ADSSL1,0.3760585155275245,-0.026155754700854725,4.0,,,,,,
ADTRP,0.1272107783410923,-0.016825066280456658,4.0,,,,,,
AEBP1,0.9140361456954714,-0.004597612709649753,4.0,,,,,,
AEBP2,0.6174021135224464,0.0012936170465677205,4.0,,,,,,
AEN,0.6069217513643966,-0.010794046246473836,4.0,,,,,,
AES,0.4282134792595147,-0.028720173202816845,4.0,,,,,,
AFAP1,0.15172255016876673,-0.010783420322950283,4.0,,,,,,
AFAP1L1,0.45343840474259905,-0.00044556163839833693,4.0,,,,,,
AFAP1L2,0.9091074264581553,0.0056213264457439654,3.0,,,,,,
AFDN,0.6113848625153547,0.03828259999999997,1.0,,,,,,
AFF1,0.8871083237708336,0.011689277187384349,4.0,,,,,,
AFF2,0.7561642549760452,-0.00046117454590083925,4.0,,,,,,
AFF3,0.40351964881434316,-0.02546526855163324,4.0,,,,,,
AFF4,0.0110903912820707,-0.06593809094809272,4.0,0.9506642838191857,-0.008517570325138096,6.0,0.2689827497983169,-0.006462267234360636,6.0
AFG1L,0.3796981402191047,-0.018222086821929752,2.0,,,,,,
AFG3L2,0.5199572429906543,-0.04776740000000009,1.0,,,,,,
AFM,0.6712332979268624,-0.008964678116546365,4.0,,,,,,
AFMID,0.841399303828224,-0.014774669974684879,4.0,,,,,,
AFP,0.4526796697038725,-0.023856649584752518,4.0,,,,,,
AFTPH,0.6162691948824448,-0.0033978388768237757,4.0,,,,,,
AGA,0.23939395701712002,-0.0047052603007923036,4.0,,,,,,
AGAP1,0.9679730074269312,-0.003912937133521779,4.0,,,,,,
AGAP11,0.05983483207100021,-0.006416603998519125,2.0,,,,,,
AGAP2,0.7981373528501412,0.005825602136752086,4.0,,,,,,
AGAP3,0.8000122028459647,-0.0063290453872497186,4.0,,,,,,
AGAP4,0.41218912571852157,-0.04522832503987241,2.0,,,,,,
AGAP5,0.0015363710381390873,0.06466254810971085,2.0,0.8066571804939461,-0.009076361264823318,5.0,0.010865964379570577,0.006021256613756616,4.0
AGAP6,0.4625329980412405,0.02351398528138525,2.0,,,,,,
AGAP9,0.8564174632132218,-0.018479977962578022,2.0,,,,,,
AGBL1,0.046850063763205135,-0.037421881729045516,4.0,,,,,,
AGBL2,0.7187493769519016,-0.011870834491205401,4.0,,,,,,
AGBL3,0.3595312876599501,0.02711761897501969,4.0,,,,,,
AGBL4,0.2370477836581671,0.0273420006568144,4.0,,,,,,
AGBL5,0.11075632714958149,-0.008258011225205404,4.0,,,,,,
AGER,0.42217631816720724,-0.01757115448614022,4.0,,,,,,
AGFG1,0.4966275346818088,-0.02080174680526327,4.0,,,,,,
AGFG2,0.7226282426045515,-0.018637526458190737,4.0,,,,,,
AGGF1,0.3934223612208859,-0.01535328780675006,4.0,,,,,,
AGK,0.7184502515922621,-0.009079051073333374,4.0,,,,,,
AGL,0.5467639874598416,0.0005165459670316511,4.0,,,,,,
AGMAT,0.7010669059690862,-0.010279739893783214,4.0,,,,,,
AGMO,0.5976424964076593,-0.018664515633759732,4.0,,,,,,
AGO1,0.9312994948783913,0.010480762716576485,3.0,,,,,,
AGO2,0.7650058798303888,-0.0033460494925839795,3.0,,,,,,
AGO3,0.6982302249483228,0.0030910109506724556,3.0,,,,,,
AGO4,0.883600388665135,0.001403425363704849,3.0,,,,,,
AGPAT1,0.6293531818001263,-0.014757805827402805,4.0,,,,,,
AGPAT2,0.568175745536418,-0.01398624728085727,4.0,,,,,,
AGPAT3,0.7402415937626758,-0.0037467045572314958,4.0,,,,,,
AGPAT4,0.22430902882655573,0.0239003173461462,4.0,,,,,,
AGPAT5,0.13248648676300656,0.008463592894864789,3.0,,,,,,
AGPAT6,0.35541124821483266,0.022290777008176974,3.0,,,,,,
AGPS,0.7007818581516062,0.0015759804209820568,4.0,,,,,,
AGR2,0.9079709994526096,0.0002784512841802508,4.0,,,,,,
AGR3,0.2997716783024805,-0.02258560627179132,4.0,,,,,,
AGRN,0.3757289648703962,-0.020092464242085877,4.0,,,,,,
AGRP,0.2702399324746461,-0.03154899340659344,4.0,,,,,,
AGT,0.9268720688493914,0.001305153541889155,4.0,,,,,,
AGTPBP1,0.29895123211230346,-0.027559572935311787,4.0,,,,,,
AGTR1,0.22566880182320784,-0.024899614877821108,4.0,,,,,,
AGTR2,0.14050136876817332,-0.03213439332582184,4.0,,,,,,
AGTRAP,0.2604714363764657,-0.01591209141764846,4.0,,,,,,
AGXT,0.5762674486070594,-0.0017391603303130157,4.0,,,,,,
AGXT2,0.3221941913973504,-0.006862165178798822,4.0,,,,,,
AHCTF1,0.9118553873601961,-0.01092480740740742,2.0,,,,,,
AHCY,0.3171970837487422,-0.034887303632320246,2.0,,,,,,
AHCYL1,0.7932721888069657,0.002546623791675572,4.0,,,,,,
AHCYL2,0.32534365265798154,-0.011464694664670965,4.0,,,,,,
AHDC1,0.6832218879231527,-0.015723370418470436,4.0,,,,,,
AHI1,0.33601497891233,-0.02603732767844877,4.0,,,,,,
AHNAK,0.6773843244260662,0.00353832132545812,4.0,,,,,,
AHNAK2,0.7555157201989134,-0.01777940507241828,3.0,,,,,,
AHR,0.0,0.03981440106661828,4.0,0.7175037880400497,-0.002316480329463103,6.0,0.2185334833408563,0.0196018353892225,6.0
AHRR,0.6349081917836996,-0.0033126380952381274,3.0,,,,,,
AHSA1,0.3698137927836644,-0.00820001442493725,4.0,,,,,,
AHSA2,0.9013475958450293,0.0013716209013098332,4.0,,,,,,
AHSG,0.7913911513413748,-0.002383500001693267,3.0,,,,,,
AHSP,0.3065129238257195,-0.021226084759277307,4.0,,,,,,
AICDA,0.07203433424051871,0.02885062056164691,4.0,,,,,,
AIDA,0.3603658773478203,0.014822415081091072,4.0,,,,,,
AIF1,0.7198246876768969,0.018785553350843563,4.0,,,,,,
AIF1L,0.9084067054984843,-0.011743991792306516,4.0,,,,,,
AIFM1,0.9470621753011965,-0.004046811764705854,1.0,,,,,,
AIFM2,0.9407490421811333,0.007106417802222639,4.0,,,,,,
AIFM3,0.813043940747227,-0.01504918335175576,4.0,,,,,,
AIG1,0.429267477719405,-0.004548140711080001,4.0,,,,,,
AIM1,0.3382880711017812,-0.015167472814879464,3.0,,,,,,
AIM1L,0.0525953918100587,-0.005172525408942294,2.0,,,,,,
AIM2,0.8617518690473596,-0.00024072702020203583,4.0,,,,,,
AIMP1,0.22683390472613038,-0.040918300389916756,4.0,,,,,,
AIMP2,0.3916980036060666,-0.01718801053740425,4.0,,,,,,
AIP,0.6041629458504149,-0.005002425851136537,3.0,,,,,,
AIPL1,0.8165286614642437,0.0005397777538485938,4.0,,,,,,
AIRE,0.3616458695275159,0.01641057012299769,4.0,,,,,,
AJAP1,0.8438456699243312,0.0063310567474110825,4.0,,,,,,
AJUBA,0.8167587053946219,0.0030238428557589504,3.0,,,,,,
AK1,0.5768438796396448,0.021738742380182814,4.0,,,,,,
AK2,0.46415727830879605,0.0038341921943079206,4.0,,,,,,
AK3,0.2649789374979185,-0.012691456891993302,3.0,,,,,,
AK4,0.7562745761445665,0.01838273924524381,4.0,,,,,,
AK5,0.6366533351554174,0.016153230005564418,4.0,,,,,,
AK7,0.4807000672669229,-0.015342030819251335,3.0,,,,,,
AK8,0.4285036496350363,-0.003540185458269344,3.0,,,,,,
AK9,0.7180228815057242,-0.005190973449872329,4.0,,,,,,
AKAP1,0.9529550804672614,-0.007760898534961426,4.0,,,,,,
AKAP10,0.7337215568322819,-0.009336118047194041,4.0,,,,,,
AKAP11,0.35551427609303504,0.003527645720782854,4.0,,,,,,
AKAP12,0.7942406863008677,-0.013561377720481443,4.0,,,,,,
AKAP13,0.0,-0.03319166281239453,4.0,0.7484893702089452,0.00796311428531924,6.0,0.9984009997348107,0.004084110344188558,6.0
AKAP14,0.5411991758038822,-0.029975924959391536,4.0,,,,,,
AKAP17A,0.9867944672243822,0.007519873242630322,4.0,,,,,,
AKAP2,0.5751855311019093,-0.002480015937767413,4.0,,,,,,
AKAP3,0.13029708589119485,0.012699274473950547,4.0,,,,,,
AKAP4,0.4343330570306307,-0.015371361333718445,4.0,,,,,,
AKAP5,0.48523927500325986,-0.03209821581256363,3.0,,,,,,
AKAP6,0.7100585184314933,-0.0007097065914862385,4.0,,,,,,
AKAP7,0.16454879495742994,-0.018381392305168793,4.0,,,,,,
AKAP8,0.6474978749216291,0.01908153084863275,4.0,,,,,,
AKAP8L,0.5114290879482838,0.01715906738182446,4.0,,,,,,
AKAP9,0.2585759509940133,0.016961271492477233,4.0,,,,,,
AKIP1,0.5372299297029575,-0.0004642675912566417,4.0,,,,,,
AKIRIN1,0.054679645288669726,0.047986749910156556,4.0,2.0913048733973038e-06,0.054480222300954756,6.0,0.08513380245566882,0.024669934911594547,5.0
AKIRIN2,0.9686574181000464,-0.007203446511627933,2.0,,,,,,
AKNA,0.7089908318882786,0.018260806530546122,4.0,,,,,,
AKNAD1,0.883625277870235,2.2219768039081307e-05,4.0,,,,,,
AKR1A1,0.282065722111039,0.004527610818257254,4.0,,,,,,
AKR1B1,0.9080184055119723,-0.0035506584093580075,4.0,,,,,,
AKR1B10,0.9013475958450293,-0.005875981971189784,4.0,,,,,,
AKR1B15,0.4494981626675958,-0.003661206188551782,4.0,,,,,,
AKR1C1,0.7915007065473387,-0.0017404511752702873,4.0,,,,,,
AKR1C2,0.7810062409984331,-0.004762460568086963,4.0,,,,,,
AKR1C3,0.7694570881212803,-2.6714707223768862e-05,4.0,,,,,,
AKR1C4,0.4869140922803243,-0.0008769049457741858,4.0,,,,,,
AKR1D1,0.9091755808669048,-0.003227982546108865,4.0,,,,,,
AKR1E2,0.6018735694355952,0.016704835248896523,4.0,,,,,,
AKR7A2,0.8140032663333902,-0.0007537201683700211,4.0,,,,,,
AKR7A3,0.608935989210993,-0.0037698798422603117,4.0,,,,,,
AKR7L,0.7528659151530099,0.017029317525195944,3.0,,,,,,
AKT1,0.6523045650998506,0.013147446535083873,4.0,,,,,,
AKT1S1,0.9722807057503714,0.006833220649236552,4.0,,,,,,
AKT2,0.5945840410561025,0.01477922757069073,3.0,,,,,,
AKT3,0.4215581576754167,-0.005218827504059126,4.0,,,,,,
AKTIP,0.37725266842670757,-0.01889265460036527,3.0,,,,,,
ALAD,0.7893945648259458,-0.00506290025138265,3.0,,,,,,
ALAS1,0.45106456648097765,-0.017088381119720684,4.0,,,,,,
ALAS2,0.8003301222342213,-0.0028830418799536007,4.0,,,,,,
ALB,0.2234495217947095,-0.004504318409682978,3.0,,,,,,
ALCAM,0.7829678651801463,0.0006415558807974829,4.0,,,,,,
ALDH16A1,0.970950973248673,-0.005551215924127912,3.0,,,,,,
ALDH18A1,0.32861729675466367,0.016691518590755447,4.0,,,,,,
ALDH1A1,0.8911409108198919,-0.012867504353011391,4.0,,,,,,
ALDH1A2,0.15374574303004182,-0.030639449374176102,3.0,,,,,,
ALDH1A3,0.5369177633438097,-0.022542511457495407,4.0,,,,,,
ALDH1B1,0.6070751284602125,0.02309513665689151,2.0,,,,,,
ALDH1L1,0.8820180048122436,0.008578456529708378,4.0,,,,,,
ALDH1L2,0.2501915539512356,0.026038100289001494,4.0,,,,,,
ALDH2,0.34372353507538145,0.007827485161334902,4.0,,,,,,
ALDH3A1,0.4078818442699362,-0.02691572285115308,3.0,,,,,,
ALDH3A2,0.8160116168888323,-0.015052985452319423,4.0,,,,,,
ALDH3B1,0.5756129559740908,0.017055281596324953,4.0,,,,,,
ALDH3B2,0.770147685938833,0.007106836874236799,4.0,,,,,,
ALDH4A1,0.011513345617705895,-0.04845152440733872,4.0,0.9983128998452935,0.005333255439951973,6.0,0.9984009997348107,-0.00022750524975551748,6.0
ALDH5A1,0.4909363832145829,0.005167235374744142,3.0,,,,,,
ALDH6A1,0.919251420868161,-0.009973864592175096,4.0,,,,,,
ALDH7A1,0.8444610812120672,0.013231251424062077,4.0,,,,,,
ALDH8A1,0.46730134631514963,-0.016303050905446547,4.0,,,,,,
ALDH9A1,0.000845612703743898,-0.005801906895992952,4.0,0.90493544472475,-0.012086860906286351,6.0,0.8952067428573012,-0.003956660217697646,6.0
ALDOB,0.9258148284439008,-0.007330101642406756,4.0,,,,,,
ALDOC,0.06301877043652893,-0.012916102565550912,4.0,,,,,,
ALG10,0.3781918310322984,-0.028109014993575814,4.0,,,,,,
ALG10B,0.6576673954337381,0.004697102672714854,4.0,,,,,,
ALG11,0.9908022680924219,0.004214201731601663,2.0,,,,,,
ALG12,0.6270439088668575,-0.008063642347789711,4.0,,,,,,
ALG14,0.48224488981084707,-0.04019481935483871,2.0,,,,,,
ALG1L,0.6707807852317739,-0.02883485035380051,2.0,,,,,,
ALG1L2,0.117120704845815,-0.11233558181818172,1.0,0.012699051048294187,0.017883858045716888,4.0,0.07623090109890139,0.037392835195530716,1.0
ALG3,0.8128678377289159,-0.009648192446305734,4.0,,,,,,
ALG5,0.7495674651205579,0.009995137017382107,4.0,,,,,,
ALG6,0.4617455417598821,-0.018955298466619776,4.0,,,,,,
ALG8,0.6013403697764103,-0.02753970639730646,3.0,,,,,,
ALG9,0.33601497891233,0.012142925800872261,4.0,,,,,,
ALK,0.5247277865135366,0.011392484538804435,3.0,,,,,,
ALKAL1,0.0685661261019845,-0.04793524343072818,2.0,,,,,,
ALKBH1,0.7966620533634973,0.004575697180823044,4.0,,,,,,
ALKBH2,0.920433779228612,-0.009179181742354102,4.0,,,,,,
ALKBH3,0.6041015015273268,0.004463447953216338,3.0,,,,,,
ALKBH4,0.42926337950423454,0.008178954970151154,4.0,,,,,,
ALKBH5,0.666773910703635,-0.008143468376068408,3.0,,,,,,
ALKBH6,0.6670883563466844,0.0035671130845130287,3.0,,,,,,
ALKBH7,0.47539859083993097,-0.005571523071961532,4.0,,,,,,
ALKBH8,0.7924030440686755,-0.013207486233690922,4.0,,,,,,
ALLC,0.25020890991493205,0.00890739970562158,3.0,,,,,,
ALMS1,0.4855685714658394,-0.02584575031419133,4.0,,,,,,
ALOX12,0.8276419072887804,-0.003733765859685945,4.0,,,,,,
ALOX12B,0.8569845494419456,0.00859296324224484,4.0,,,,,,
ALOX15,0.16059295872787305,-0.009244731437261969,4.0,,,,,,
ALOX15B,0.7794237264613044,-0.008332778774058035,4.0,,,,,,
ALOX5,0.32824149059642554,-0.03000797966484882,4.0,,,,,,
ALOX5AP,0.2702399324746461,-0.0023841232093086764,4.0,,,,,,
ALOXE3,0.06397276208690346,-0.013073295968600572,4.0,,,,,,
ALPI,0.3989933864664905,-0.0157638199935431,4.0,,,,,,
ALPK1,0.2399051490827545,-0.016997825508190675,4.0,,,,,,
ALPK2,0.11989564685828921,-0.02179443452459761,4.0,,,,,,
ALPK3,0.9832255030210139,0.0031243525480585633,4.0,,,,,,
ALPL,0.13771107669710977,0.032920578470627314,3.0,,,,,,
ALPP,0.39863769462478627,-0.02317846442577037,4.0,,,,,,
ALPPL2,0.6790687484939634,-0.010516020143362175,4.0,,,,,,
ALS2,0.6162691948824448,-0.009008708313618562,4.0,,,,,,
ALS2CL,0.3704344149162174,-0.010443396592872375,4.0,,,,,,
ALS2CR11,0.5831087868209972,-0.01665870434782617,1.0,,,,,,
ALS2CR12,0.610334805337048,-0.004209103900763244,4.0,,,,,,
ALX1,0.9435707483537349,-0.008831505865036376,4.0,,,,,,
ALX3,0.955833394038067,0.003347269068815011,4.0,,,,,,
ALX4,0.7692872970376949,0.00036340157276581065,4.0,,,,,,
ALYREF,0.522541585510075,-0.04735950526315793,1.0,,,,,,
AMACR,0.079321146227517,-0.01957219317264985,4.0,,,,,,
AMBN,0.39610677481767576,-0.019305822373587272,4.0,,,,,,
AMBP,0.7233214684281734,0.0011594566996314935,4.0,,,,,,
AMBRA1,0.1440751070227007,-0.0636818518272426,2.0,,,,,,
AMD1,0.5517883743551069,-0.037816898746867236,2.0,,,,,,
AMDHD1,0.5520313103610598,0.001833099481701679,4.0,,,,,,
AMDHD2,0.46339906407515224,0.020171511832783665,4.0,,,,,,
AMELX,0.6347935754799958,0.004404051679734775,4.0,,,,,,
AMELY,0.40713964185323936,-0.009774223937458703,4.0,,,,,,
AMER1,0.6145533518670121,0.010146893849627001,4.0,,,,,,
AMER2,0.5199722284331935,-0.01255434462012811,4.0,,,,,,
AMER3,0.9872432363886264,-0.004655900388500426,3.0,,,,,,
AMFR,0.666773910703635,-0.0176712342558831,4.0,,,,,,
AMH,0.573304354195119,-0.009138559191645983,4.0,,,,,,
AMHR2,0.5945840410561025,-0.022032262804878106,4.0,,,,,,
AMICA1,0.7018474543900224,0.009021831485725218,2.0,,,,,,
AMIGO1,0.7699118501440313,0.006453537730445326,4.0,,,,,,
AMIGO2,0.704094962147134,0.021136182334977643,3.0,,,,,,
AMIGO3,0.2388097922408202,-0.027053731626120403,4.0,,,,,,
AMMECR1,0.9822080901984448,0.0028684179250128166,3.0,,,,,,
AMMECR1L,0.7418171109159416,-0.006560798762948872,4.0,,,,,,
AMN,0.6698205445772245,0.0011784684337778316,4.0,,,,,,
AMN1,0.2604714363764657,-0.008237331742974148,4.0,,,,,,
AMOT,0.7787474925760388,-0.009340381262925048,4.0,,,,,,
AMOTL1,0.8081847491548627,-0.010045725162723711,4.0,,,,,,
AMOTL2,0.23439589301074323,0.002901171759544555,4.0,,,,,,
AMPD1,0.5431966390741775,-0.0017763916122524748,4.0,,,,,,
AMPD2,0.3970612814478578,-0.00812353453993413,4.0,,,,,,
AMPD3,0.8624944220399876,0.0008483549533988494,4.0,,,,,,
AMPH,0.1818018334361359,0.02350078520482697,4.0,,,,,,
AMT,0.5154477574896452,0.005708720857699749,3.0,,,,,,
AMTN,0.7374844565692121,-0.0026499718757570317,3.0,,,,,,
AMY1A,0.9927783487075529,-0.005558791270204865,4.0,,,,,,
AMY1B,0.021306965746202472,0.006732368406618977,4.0,,,,,,
AMY1C,0.7923995991075095,0.012977745631067978,1.0,,,,,,
AMY2A,0.9992444492325142,-0.0002795512798390196,2.0,,,,,,
AMY2B,0.1432828229225814,-0.004314482644997508,4.0,,,,,,
AMZ1,0.3171970837487422,-0.026376958425140044,4.0,,,,,,
AMZ2,0.6832218879231527,-0.0163070734378037,4.0,,,,,,
ANAPC1,0.5617998654607732,0.03231328783068782,2.0,,,,,,
ANAPC10,0.9095011469814804,-0.007538676595744689,1.0,,,,,,
ANAPC13,0.7529561949992928,0.026093562566844884,2.0,,,,,,
ANAPC15,0.7136825069083337,-0.013998536994208931,3.0,,,,,,
ANAPC16,0.7495663967288437,0.021749461837991507,4.0,,,,,,
ANAPC4,0.9269230517532856,0.00384350225563906,1.0,,,,,,
ANAPC7,0.32695469575934155,0.01697591650332988,4.0,,,,,,
ANG,0.31259021260382497,0.0026500214975844864,4.0,,,,,,
ANGEL1,0.4281760882379671,0.010133839894015723,4.0,,,,,,
ANGEL2,0.6329391531910296,-0.006727165407705013,4.0,,,,,,
ANGPT1,0.731539246008686,-0.00641297804359652,4.0,,,,,,
ANGPT2,0.538302751650167,0.0014943287337562904,3.0,,,,,,
ANGPT4,0.9233825403435202,-0.0017341161934111438,4.0,,,,,,
ANGPTL1,0.8870762691905101,0.014211814641418442,4.0,,,,,,
ANGPTL2,0.1302480210375404,0.007655747738989538,3.0,,,,,,
ANGPTL3,0.4626294105333163,0.009455161703638155,4.0,,,,,,
ANGPTL4,0.9059360352235533,0.009370360572372274,4.0,,,,,,
ANGPTL5,0.32904285177866827,-0.022367938817804515,4.0,,,,,,
ANGPTL6,0.6767315714155351,-0.001146550156121344,3.0,,,,,,
ANGPTL7,0.6673683744589808,0.015489151655409003,4.0,,,,,,
ANGPTL8,0.6250998579733674,-0.02601740000000003,1.0,,,,,,
ANHX,0.5465564482659987,0.019496384477205454,4.0,,,,,,
ANK1,0.5270837014107315,0.0031059023535930244,4.0,,,,,,
ANK2,0.41977892180195414,0.015144511699549995,4.0,,,,,,
ANK3,0.7148987399964724,0.004519484438574986,4.0,,,,,,
ANKAR,0.7821124794745485,-0.012740053753589747,4.0,,,,,,
ANKDD1A,0.5535970223554442,0.0018878781449849962,4.0,,,,,,
ANKDD1B,0.21144505569527286,0.0037545769210030923,3.0,,,,,,
ANKEF1,0.34516251996324865,-0.006770960824348741,4.0,,,,,,
ANKFN1,0.6068825609848153,0.01503788042066107,4.0,,,,,,
ANKFY1,0.8290434152770099,-0.003128544812704695,4.0,,,,,,
ANKH,0.47503941446075737,0.009711882266773197,4.0,,,,,,
ANKHD1,0.38278567886337367,0.03075418042219113,4.0,,,,,,
ANKHD1-EIF4EBP3,0.38278567886337367,-0.0015247824721123997,4.0,,,,,,
ANKIB1,0.9584757560790585,-0.008909616508714798,4.0,,,,,,
ANKK1,0.6341011498559126,-0.014376481070749687,4.0,,,,,,
ANKLE1,0.5185708056991007,-0.02125278187168078,4.0,,,,,,
ANKLE2,0.10616990314214589,0.09728747804878043,1.0,,,,,,
ANKMY1,0.3025135639691029,0.013309197744360894,4.0,,,,,,
ANKMY2,0.5502596974375913,0.018782514006793368,4.0,,,,,,
ANKRA2,0.49138723127883266,0.011168175532386302,4.0,,,,,,
ANKRD1,0.09683101050705875,-0.025752924640133023,4.0,,,,,,
ANKRD10,0.9453172026390075,0.0023445595372696233,4.0,,,,,,
ANKRD11,0.923819104969008,-0.010694979894436575,4.0,,,,,,
ANKRD12,0.15526109162352272,0.001869431103445559,4.0,,,,,,
ANKRD13A,0.9082465588883228,0.004988184435537316,3.0,,,,,,
ANKRD13B,0.5580272183346572,0.0017587223352813174,4.0,,,,,,
ANKRD13C,0.519661349316993,0.02861723948313087,4.0,,,,,,
ANKRD13D,0.9676519860738388,-0.0009413922894220979,4.0,,,,,,
ANKRD16,0.5085276174793395,-0.015727813860379677,4.0,,,,,,
ANKRD17,0.19171255688281114,-0.0040594361476046815,4.0,,,,,,
ANKRD18A,0.4626294105333163,-0.0015735114644014501,4.0,,,,,,
ANKRD18B,0.5217632268551294,0.006727870433003275,4.0,,,,,,
ANKRD2,0.8049839741449553,-0.018023155927672934,4.0,,,,,,
ANKRD20A1,0.9291231860151424,0.0007621753097477621,2.0,,,,,,
ANKRD20A2,0.7715938890027197,0.023633543396226385,1.0,,,,,,
ANKRD20A3,0.9803124392236662,0.003993963636363576,2.0,,,,,,
ANKRD20A4,0.5906472024326327,-0.00216506937669386,3.0,,,,,,
ANKRD22,0.9091755808669048,0.000892566716767235,3.0,,,,,,
ANKRD23,0.46779521974948785,-0.0020103184901882846,4.0,,,,,,
ANKRD24,0.7411829398221295,-0.012649828523618283,3.0,,,,,,
ANKRD26,0.7841167998870103,-0.015599023953854048,4.0,,,,,,
ANKRD27,0.9068005915296998,-0.009225359302447701,4.0,,,,,,
ANKRD28,0.11347234278085803,-0.02264401148977614,4.0,,,,,,
ANKRD29,0.6696274447675261,0.008684121260686796,4.0,,,,,,
ANKRD30A,0.658631901198968,-0.013469500346084233,4.0,,,,,,
ANKRD30B,0.54642741170083,-0.010089073348416943,3.0,,,,,,
ANKRD30BL,0.9827871070454575,0.0024029003875968642,3.0,,,,,,
ANKRD31,0.5737039017728166,-0.015118581793573524,4.0,,,,,,
ANKRD32,0.2793866905984501,-0.03691334356261027,2.0,,,,,,
ANKRD33,0.8708979220616447,-0.01000141975710138,3.0,,,,,,
ANKRD33B,0.45291701260346734,-0.010239674461391794,4.0,,,,,,
ANKRD34A,0.6784813116629789,0.005351101839033808,4.0,,,,,,
ANKRD34B,0.07018309136889345,-0.042891958682533454,4.0,,,,,,
ANKRD34C,0.7179301221581118,-0.004998151276433602,4.0,,,,,,
ANKRD35,0.3278351880061092,0.025655854985754956,4.0,,,,,,
ANKRD36,0.6181777938804549,-0.017578586186186226,3.0,,,,,,
ANKRD36B,0.597225401325749,0.003928385984848469,4.0,,,,,,
ANKRD36C,0.79489147090027,0.013607783284457437,4.0,,,,,,
ANKRD37,0.8953262012184091,-0.002194530332419743,4.0,,,,,,
ANKRD39,0.9419126365054603,-0.011124119739234037,4.0,,,,,,
ANKRD40,0.6200094903783101,-0.014305329613936007,3.0,,,,,,
ANKRD42,0.9874089126559714,0.0013990947999294357,4.0,,,,,,
ANKRD44,0.8911467244143888,-0.0017826199932148316,4.0,,,,,,
ANKRD45,0.5036909104815449,-0.00022704211433231206,4.0,,,,,,
ANKRD46,0.6370037576041746,-0.008694428576416016,3.0,,,,,,
ANKRD49,0.8269213028714051,-0.011729521212121206,1.0,,,,,,
ANKRD50,0.18852398087470376,-0.02432818873519543,4.0,,,,,,
ANKRD52,0.9543071093207054,0.010407887356321782,4.0,,,,,,
ANKRD53,0.6793143965316689,0.0029613958189070857,4.0,,,,,,
ANKRD54,0.5766763958249832,-0.03188641395173456,4.0,,,,,,
ANKRD55,0.6471659354698441,0.013400158272132603,4.0,,,,,,
ANKRD6,0.8003301222342213,0.0030381256476610576,4.0,,,,,,
ANKRD60,0.861192045778146,-0.005174670414389235,4.0,,,,,,
ANKRD61,0.2502086951779836,0.010320292732301626,4.0,,,,,,
ANKRD62,0.9266319954908674,-0.006152931135531199,4.0,,,,,,
ANKRD63,0.26960380267831563,-0.06797258867924533,2.0,,,,,,
ANKRD65,0.9743539945119313,0.006100204617604563,4.0,,,,,,
ANKRD66,0.6097897322889456,-0.00059578161772676,4.0,,,,,,
ANKRD7,0.5685625719430032,0.013488328240203275,4.0,,,,,,
ANKRD9,0.711955106571037,-0.020651132629742608,4.0,,,,,,
ANKS1A,0.8214657374828286,-0.004247149040863661,4.0,,,,,,
ANKS1B,0.6638430669398909,-0.001413572907868204,4.0,,,,,,
ANKS3,0.2795099325891467,0.01681604775669973,4.0,,,,,,
ANKS4B,0.3403779877450185,0.01749446218449226,4.0,,,,,,
ANKS6,0.39875352439752004,-0.014269724064824092,4.0,,,,,,
